AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:917:0
:1002100:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:300:0
:1002103:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:660:0
:1002105:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1462:0
:1002107:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:6314:0
:1002108:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:300:0
:1002109:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:431:0
:1002110:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:435:0
:1002111:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:368:0
:1002112:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:256:0
:1002113:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:256:0
:1002114:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:448:0
:1002115:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8513:0
:1002116:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:330:0
:1002117:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:680:0
:1002118:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:502:0
:1002119:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1116:0
:1002120:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:208:0
:1002121:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:389:0
:1002122:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:390:0
:1002123:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:518:0
:1002124:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:390:0
:1002125:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:6528:0
:1002126:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:436:0
:1002127:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:365:0
:1002128:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:533:0
:1002129:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:600:0
:1002131:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3083:0
:1002132:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2619:0
:1002133:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:952:0
:1002134:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:640:0
:1002135:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:250:0
:1002136:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:403:0
:1002137:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:266:0
:1002138:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:13104:0
:1002140:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:424:0
:1002141:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4898:0
:1002142:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:240:0
:1002143:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2086:0
:1002145:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:528:0
:1002146:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:200:0
:1002147:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:518:0
:1002148:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2037:0
:1002149:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:390:0
:1002151:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1813:0
:1002153:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:300:0
:1002154:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:422:0
:1002155:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:840:0
:1002156:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1901:0
:1002157:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:564:0
:1002158:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:380:0
:1002159:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:661:0
:1002160:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:260:0
:1002161:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:717:0
:1002162:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1971:0
:1002164:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:689:0
:1002165:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1407:0
:1002166:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:558:0
:1002167:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:792:0
:1002168:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:456:0
:1002169:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:1022:0
:1002170:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:1053:0
:1002171:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:361:0
:1002172:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1887:0
:1002173:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1267:0
:1002174:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:5915:0
:1002175:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:390:0
:1002176:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:938:0
:1002177:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2013:0
:1002178:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4588:0
:1002179:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:539:0
:1002181:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1470:0
:1002183:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1116:0
:1002184:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1131:0
:1002185:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:247:0
:1002186:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:499:0
:1002187:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:362:0
:1002188:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:265:0
:1002189:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:255:0
:1002191:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:837:0
:1002192:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:332:0
:1002193:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:375:0
:1002194:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4023:0
:1002195:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:292:0
:1002196:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:584:0
:1002197:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:503:0
:1002199:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4669:0
:1002200:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:884:0
:1002201:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:320:0
:1002203:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1344:0
:1002204:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1427:0
:1002205:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:198:0
:1002206:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:7705:0
:1002207:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:420:0
:1002208:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:259:0
:1002209:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3158:0
:1002210:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8509:0
:1002211:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:689:0
:1002213:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:234:0
:1002214:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8904:0
:1002215:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2218:0
:1002216:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:921:0
:1002217:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:877:0
:1002218:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:384:0
:1002220:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:506:0
:1002221:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3204:0
:1002222:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:384:0
:1002223:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3264:0
:1002224:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:329:0
:1002225:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:352:0
:1002226:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:234:0
:1002227:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:770:0
:1002228:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:884:0
:1002229:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:390:0
:1002230:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:823:0
:1002231:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:546:0
:1002232:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:476:0
:1002233:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1688:0
:1002234:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:589:0
:1002235:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:252:0
:1002236:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:896:0
:1002237:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:320:0
:1002238:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4726:0
:1002239:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:264:0
:1002240:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:885:0
:1002241:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2936:0
:1002242:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:542:0
:1002243:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2822:0
:1002244:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:5260:0
:1002245:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:12978:0
:1002246:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:33040:0
